sample_id;timestamp;ipc_sensed;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
27;1.4059999999999999;15.136226720463297;1300;1.863;0.46000000000000002;1.23;0.076000000000000012;11333967;69364
28;1.4570000000000001;19.018745863693219;1300;1.9179999999999999;0.46000000000000002;1.23;0.064000000000000001;10364454;14449
29;1.5069999999999999;20.397925972541653;1300;1.9179999999999999;0.46000000000000002;1.23;0.060999999999999999;10885892;2868
30;1.5569999999999999;19.196123614968943;1300;1.9179999999999999;0.46000000000000002;1.23;0.068000000000000005;12379618;6609
31;1.607;6.7185554900327107;1300;1.869875;0.46000000000000002;1.23;0.036000000000000004;3029431;52772
32;1.657;12.602424048679396;1300;1.7969999999999999;0.46000000000000002;1.23;0.029999999999999999;3766482;6578
33;1.708;13.654918148818492;1300;1.82175;0.46000000000000002;1.23;0.014000000000000002;1959480;2863
34;1.758;18.716796832901043;1300;1.885;0.46000000000000002;1.23;0.087000000000000008;15488411;15003
35;1.8080000000000001;24.667543912374697;1300;1.9399999999999999;0.46000000000000002;1.2442857142857142;0.050999999999999997;12302845;2123
36;1.8580000000000001;26.918963513933573;1300;1.9950000000000001;0.46000000000000002;1.25;0.052999999999999999;13852112;865
37;1.9079999999999999;36.376660336783331;1300;2.0601428571428575;0.46000000000000002;1.25;0.081000000000000003;29370774;1635
38;1.958;25.671825643806301;1300;2.0710000000000002;0.46000000000000002;1.25;0.037999999999999999;8834646;677
39;2.0089999999999999;31.278209629800624;1300;2.1040000000000001;0.46000000000000002;1.25;0.027;8503434;833
40;2.0590000000000002;42.379430942794244;1300;2.1040000000000001;0.46000000000000002;1.2414285714285713;0.055999999999999994;22578491;594
41;2.109;17.390865876498459;1300;2.1287500000000001;0.46000000000000002;1.23;0.057000000000000002;9203075;677
42;2.1589999999999998;23.26073403016408;1300;2.0819999999999999;0.46000000000000002;1.23;0.055;12705381;503
43;2.2090000000000001;16.750459888342558;1300;2.0710000000000002;0.46000000000000002;1.23;0.055;9108902;685
44;2.2589999999999999;23.91303744714876;1300;2.0710000000000002;0.46000000000000002;1.23;0.056000000000000001;12534120;624
45;2.3090000000000002;20.641461015601728;1300;2.0710000000000002;0.46000000000000002;1.23;0.10600000000000001;20116604;659
46;2.3599999999999999;11.349918082262654;1300;2.0710000000000002;0.46000000000000002;1.23;0.0080000000000000002;792941;613
47;2.4100000000000001;17.245486817816065;1300;2.0710000000000002;0.46000000000000002;1.23;0.054000000000000006;9001631;628
48;2.46;28.00768704673364;1300;2.0710000000000002;0.46000000000000002;1.23;0.052000000000000005;14619244;617
49;2.5099999999999998;16.497680012626429;1300;2.0710000000000002;0.46000000000000002;1.23;0.054000000000000006;8916581;700
50;2.5600000000000001;21.686639384850203;1300;2.0710000000000002;0.46000000000000002;1.23;0.10200000000000001;20812533;871
51;2.6099999999999999;12.847061485416337;1300;2.0710000000000002;0.46000000000000002;1.23;0.0060000000000000001;1246119;754
52;2.661;21.666650380292818;1300;2.0601428571428575;0.46000000000000002;1.23;0.092999999999999999;18347279;607
53;2.7109999999999999;15.181089507335637;1300;2.0710000000000002;0.46000000000000002;1.23;0.017000000000000001;2603313;777
54;2.7610000000000001;17.723860170867546;1300;2.0710000000000002;0.46000000000000002;1.23;0.056000000000000001;8380949;3225
55;2.8109999999999999;18.829193731245329;1300;2.0710000000000002;0.46000000000000002;1.23;0.055;9103151;2554
56;2.8610000000000002;20.587547698293456;1300;2.0710000000000002;0.46000000000000002;1.2333333333333332;0.10200000000000001;22692189;291348
57;2.911;14.769763542844515;1300;2.1480000000000001;0.46000000000000002;1.25;0.081000000000000016;11085659;98212
58;2.9620000000000002;18.846280121012104;1300;2.137;0.46000000000000002;1.25;0.10300000000000001;17071189;4933
59;3.012;5.1513465356271988;1300;2.0902500000000002;0.46000000000000002;1.2689999999999999;0.035000000000000003;2157349;52952
60;3.0619999999999998;18.646077409839702;1300;2.0710000000000002;0.46000000000000002;1.2689999999999999;0.076999999999999999;13078063;4485
61;3.1120000000000001;29.121488166836496;1300;2.0710000000000002;0.46000000000000002;1.2689999999999999;0.055999999999999994;15671500;1484
62;3.1619999999999999;22.564227470628975;1300;2.0710000000000002;0.46000000000000002;1.2689999999999999;0.012;2763019;997
63;3.2130000000000001;35.939783733956332;1300;2.0710000000000002;0.46000000000000002;1.2642500000000001;0.050000000000000003;16538632;2094
64;3.2629999999999999;35.866170342416488;1300;2.0710000000000002;0.46000000000000002;1.2635714285714286;0.072000000000000008;23461512;1143
65;3.3130000000000002;33.919274716236636;1300;2.0710000000000002;0.46000000000000002;1.25;0.040000000000000001;12739790;979
66;3.363;42.178543202852673;1300;2.0710000000000002;0.46000000000000002;1.25;0.053000000000000005;22186327;615
67;3.4129999999999998;19.002881217462292;1300;2.0710000000000002;0.46000000000000002;1.25;0.056000000000000001;9696720;767
68;3.4630000000000001;21.345085444129694;1300;2.0710000000000002;0.46000000000000002;1.25;0.055;11217951;816
69;3.5139999999999998;16.271778831012572;1300;2.0710000000000002;0.46000000000000002;1.25;0.054000000000000006;8647201;789
70;3.5640000000000001;21.219436845439976;1300;2.0710000000000002;0.46000000000000002;1.25;0.090000000000000011;17468447;838
71;3.6139999999999999;17.085162838834695;1300;2.0710000000000002;0.46000000000000002;1.25;0.02;3353023;760
72;3.6640000000000001;21.586811330363215;1300;2.0601428571428575;0.46000000000000002;1.2471428571428571;0.051000000000000004;10874575;587
73;3.714;18.989827164943136;1300;2.0234999999999999;0.46000000000000002;1.23;0.053000000000000005;9738046;738
74;3.7639999999999998;22.483458609617077;1300;2.0710000000000002;0.46000000000000002;1.23;0.059000000000000004;12074844;19902
75;3.8149999999999999;18.715640735157358;1300;2.0601428571428575;0.46000000000000002;1.23;0.058000000000000003;9843274;3145
76;3.8650000000000002;14.286528531829189;1300;1.9950000000000001;0.46000000000000002;1.23;0.055999999999999994;7318623;1303
77;3.915;26.404843423498466;1300;1.9950000000000001;0.46000000000000002;1.23;0.058000000000000003;13504239;1912
78;3.9649999999999999;17.690335661618541;1300;1.9950000000000001;0.46000000000000002;1.23;0.053000000000000005;8863579;751
79;4.016;20.158190077874742;1300;1.9950000000000001;0.46000000000000002;1.2414285714285713;0.098999999999999991;18370110;3699
80;4.0670000000000002;15.749259398212324;1300;1.9853749999999999;0.46000000000000002;1.25;0.053999999999999999;10218368;80889
81;4.117;18.14384293880709;1300;1.9179999999999999;0.46000000000000002;1.25;0.010999999999999999;2413358;9131
82;4.1669999999999998;17.629774258346696;1300;1.9564999999999999;0.46000000000000002;1.25;0.060999999999999999;9627800;2012
83;4.2169999999999996;19.16648228248658;1300;1.9950000000000001;0.46000000000000002;1.25;0.062;10138313;2343
84;4.2679999999999998;18.823386502290976;1300;1.9950000000000001;0.46000000000000002;1.25;0.083999999999999991;16800178;226628
85;4.3179999999999996;11.134711038844955;1300;1.9661249999999999;0.46000000000000002;1.2375;0.057000000000000002;6215667;7772
86;4.3680000000000003;10.322115532704148;1300;1.907;0.46000000000000002;1.23;0.068000000000000005;6954105;69323
87;4.4180000000000001;12.088130130627206;1300;1.78325;0.46000000000000002;1.23;0.036000000000000004;3841294;8265
88;4.4690000000000003;13.009768310886608;1300;1.8025;0.46000000000000002;1.23;0.07400000000000001;8036644;9421
89;4.5190000000000001;13.215558066744315;1300;1.831375;0.46000000000000002;1.23;0.059000000000000004;6953212;26087
90;4.569;15.719450796864692;1300;1.764;0.46000000000000002;1.25;0.041000000000000002;8086680;105863
91;4.6189999999999998;16.289951636559927;1300;1.764;0.46000000000000002;1.25;0.060999999999999999;11502569;107217
92;4.6689999999999996;27.357346807696448;1300;1.786;0.46000000000000002;1.2608571428571429;0.066000000000000003;17226201;77964
93;4.7199999999999998;27.133075815636872;1300;1.7749999999999999;0.46000000000000002;1.2689999999999999;0.068000000000000005;21954387;378335
94;4.7699999999999996;32.005051975528886;1300;1.7314285714285713;0.46000000000000002;1.2689999999999999;0.038000000000000006;13521226;175520
95;4.8200000000000003;28.953644242938207;1300;1.6879999999999999;0.46000000000000002;1.2689999999999999;0.059999999999999998;21799688;285170
96;4.8710000000000004;22.063202126747278;1300;1.6879999999999999;0.46000000000000002;1.2689999999999999;0.041000000000000002;7209976;17290
97;4.9210000000000003;20.697685414892767;1300;1.7070000000000001;0.46000000000000002;1.285625;0.07400000000000001;14772209;97067
98;4.9710000000000001;19.994672693300501;1300;1.659125;0.46000000000000002;1.288;0.027;4404657;8303
99;5.0209999999999999;24.581568597646406;1300;1.633;0.46000000000000002;1.2717142857142858;0.040000000000000001;7977819;8107
100;5.0709999999999997;17.110169695005194;1300;1.6879999999999999;0.46000000000000002;1.2689999999999999;0.010999999999999999;1772433;2119
101;5.1219999999999999;24.942927843236358;1300;1.6879999999999999;0.46000000000000002;1.2689999999999999;0.060000000000000005;13124645;13839
102;5.1719999999999997;24.581205103297751;1300;1.764;0.46000000000000002;1.2689999999999999;0.055999999999999994;12685351;3263
103;5.2220000000000004;29.449973504873871;1300;1.764;0.46000000000000002;1.2689999999999999;0.054000000000000006;14168871;3218
104;5.2729999999999997;30.19994675948023;1300;1.764;0.46000000000000002;1.2689999999999999;0.10600000000000001;27540315;13887
105;5.3230000000000004;21.399957509437581;1300;1.786;0.46000000000000002;1.2689999999999999;0.050000000000000003;15584951;111787
106;5.3730000000000002;19.629974327259323;1300;1.841;0.46000000000000002;1.2689999999999999;0.060000000000000005;11350633;6323
107;5.423;37.558617004021137;1300;1.8520000000000001;0.46000000000000002;1.2689999999999999;0.054000000000000006;17801943;19356
108;5.4729999999999999;25.361440202480946;1300;1.9179999999999999;0.46000000000000002;1.2825714285714287;0.095000000000000015;23468724;38809
109;5.524;31.157405633091503;1300;2.0139999999999998;0.46000000000000002;1.2998749999999999;0.099000000000000005;28918646;176445
110;5.5739999999999998;21.355097690230977;1300;2.093;0.46000000000000002;1.3297142857142858;0.087000000000000008;17275281;164638
111;5.6239999999999997;25.195942226305966;1300;2.1480000000000001;0.46000000000000002;1.3346;0.14600000000000002;41901499;352741
112;5.6749999999999998;20.081867458530546;1300;2.2901428571428575;0.46000000000000002;1.3487142857142858;0.21199999999999999;50629853;692086
113;5.7249999999999996;22.675583850554997;1300;2.4319999999999999;0.46000000000000002;1.365;0.13499999999999998;38700980;480880
114;5.7759999999999998;24.008394680222601;1300;2.4540000000000002;0.46000000000000002;1.365;0.11299999999999999;32111561;301260
115;5.827;20.814779095162798;1300;2.5089999999999999;0.46000000000000002;1.3704285714285713;0.17699999999999999;43161847;643814
116;5.8769999999999998;15.987039563581968;1300;2.5880000000000001;0.46000000000000002;1.3839999999999999;0.15199999999999997;28858390;460727
117;5.9269999999999996;19.31152680627072;1300;2.6070000000000002;0.46000000000000002;1.3839999999999999;0.11600000000000001;23597598;340610
118;5.9770000000000003;24.376163274689219;1300;2.6455000000000002;0.46000000000000002;1.3839999999999999;0.097000000000000003;27011184;334328
119;6.0279999999999996;26.623091858488234;1300;2.6840000000000002;0.46000000000000002;1.3839999999999999;0.109;27357083;317010
120;6.0780000000000003;33.656230387277958;1300;2.7032500000000002;0.46000000000000002;1.3839999999999999;0.16000000000000003;63030537;398391
121;6.1289999999999996;30.91798318871124;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.11700000000000001;39734338;510747
122;6.1790000000000003;35.719920259916783;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.063;21504680;63147
123;6.2290000000000001;18.54642141049202;1300;2.7610000000000001;0.46000000000000002;1.372125;0.13899999999999998;23368207;132978
124;6.2800000000000002;26.615370955793811;1300;2.7321249999999999;0.46000000000000002;1.365;0.13900000000000001;33765723;179868
125;6.3300000000000001;15.70878464909732;1300;2.6840000000000002;0.46000000000000002;1.3541428571428571;0.097000000000000003;13626024;70323
126;6.3799999999999999;22.734525519822679;1300;2.6840000000000002;0.46000000000000002;1.3460000000000001;0.086000000000000007;21074317;214404
127;6.431;23.556389969725785;1300;2.6743749999999999;0.46000000000000002;1.3460000000000001;0.114;26654399;225540
128;6.4809999999999999;21.970625312936047;1300;2.6936249999999999;0.46000000000000002;1.334125;0.10500000000000001;25306161;127629
129;6.5309999999999997;21.202442930048303;1300;2.706;0.46000000000000002;1.327;0.161;35515619;437885
130;6.5810000000000004;18.315368928560865;1300;2.7610000000000001;0.46000000000000002;1.327;0.124;21868049;119717
131;6.6319999999999997;23.050063119471464;1300;2.7610000000000001;0.46000000000000002;1.327;0.086999999999999994;21201441;223503
132;6.6820000000000004;26.39170213226755;1300;2.7417500000000001;0.46000000000000002;1.3365;0.087000000000000008;28054873;452476
133;6.7320000000000002;11.59511040755331;1300;2.6400000000000001;0.46000000000000002;1.327;0.08500000000000002;10026665;85010
134;6.7830000000000004;12.488773189358874;1300;2.5880000000000001;0.46000000000000002;1.3095000000000001;0.0080000000000000002;1298580;8040
135;6.8330000000000002;14.884779622344523;1300;2.4980000000000002;0.46000000000000002;1.3042857142857143;0.085000000000000006;11588256;11707
136;6.883;13.167882975170357;1300;2.3780000000000001;0.46000000000000002;1.288;0.017000000000000001;2029779;8596
137;6.9329999999999998;12.743555276611561;1300;2.2378333333333336;0.46000000000000002;1.2689999999999999;0.021000000000000001;4025717;51500
138;6.984;12.83424018234758;1300;2.1095000000000002;0.46000000000000002;1.2642500000000001;0.021000000000000001;2039977;13520
139;7.0339999999999998;12.773585140955902;1300;1.9730000000000001;0.46000000000000002;1.25;0.017999999999999999;1923370;7322
140;7.0839999999999996;13.407772156564489;1300;1.863;0.46000000000000002;1.2442857142857142;0.014;1976531;8857
141;7.1349999999999998;12.685940874406105;1300;1.7450000000000001;0.46000000000000002;1.23;0.026000000000000002;1991624;9037
142;7.1849999999999996;13.228988001926249;1300;1.655;0.46000000000000002;1.2245714285714286;0.016;1937824;6348
143;7.2350000000000003;13.173330951803342;1300;1.5853333333333333;0.46000000000000002;1.2110000000000001;0.036000000000000004;5032592;19594
144;7.2850000000000001;14.58472103974079;1300;1.55325;0.46000000000000002;1.2110000000000001;0.0080000000000000002;1342476;5076
145;7.3360000000000003;9.0901048806146196;1300;1.4465714285714286;0.46000000000000002;1.2055714285714287;0.0080000000000000002;594310;1357
146;7.3860000000000001;10.130608223104714;1300;1.3620000000000001;0.46000000000000002;1.1919999999999999;0.0060000000000000001;591953;768
147;7.4359999999999999;9.7460175719904178;1300;1.2829999999999999;0.46000000000000002;1.1919999999999999;0.0080000000000000002;826819;406
148;7.4870000000000001;9.7195461630848641;1300;1.228;0.46000000000000002;1.1865714285714286;0.013999999999999999;1069280;3287
149;7.5369999999999999;9.1619526503247428;1300;1.17025;0.46000000000000002;1.173;0.013000000000000001;963305;1473
150;7.5880000000000001;16.161439165248073;1300;1.151;0.46000000000000002;1.173;0.021000000000000001;2821587;5127
151;7.6379999999999999;17.441907261381843;1300;1.1839999999999999;0.46000000000000002;1.1947142857142858;0.052000000000000005;9843906;11629
152;7.6879999999999997;35.327294277274611;1300;1.3143750000000001;0.46000000000000002;1.2110000000000001;0.068000000000000005;18130445;10557
153;7.7389999999999999;26.821041197061433;1300;1.4828333333333332;0.46000000000000002;1.2414285714285713;0.090999999999999998;24874242;301985
154;7.7889999999999997;23.64136535324376;1300;1.611;0.46000000000000002;1.2689999999999999;0.037000000000000005;7843247;99554
155;7.8390000000000004;35.513298056991886;1300;1.7355;0.46000000000000002;1.2998749999999999;0.19100000000000003;60171352;563126
156;7.8899999999999997;29.628639601305014;1300;1.86025;0.46000000000000002;1.3145;0.040000000000000008;9824461;68986
157;7.9400000000000004;31.899022733792439;1300;1.962;0.46000000000000002;1.3378571428571429;0.18500000000000003;52828123;606580
158;7.9900000000000002;41.639122722687482;1300;2.0425;0.46000000000000002;1.3460000000000001;0.052000000000000005;16788196;67641
159;8.0399999999999991;28.556483029385177;1300;2.1576249999999999;0.46000000000000002;1.3507499999999999;0.17100000000000001;45034934;529586
160;8.0909999999999993;48.599126807295342;1300;2.2338749999999998;0.46000000000000002;1.3595714285714287;0.068000000000000005;22383572;67728
161;8.141;24.469072957243966;1300;2.3118571428571428;0.46000000000000002;1.36975;0.16500000000000001;39680285;601877
162;8.1910000000000007;47.478985565777514;1300;2.3769999999999998;0.46000000000000002;1.3745000000000001;0.077000000000000013;27365030;61628
163;8.2409999999999997;23.658726415217672;1300;2.425125;0.46000000000000002;1.3839999999999999;0.14000000000000001;33722789;550025
164;8.2919999999999998;32.809359276396641;1300;2.4870000000000001;0.46000000000000002;1.3839999999999999;0.039000000000000007;11353030;44531
165;8.3420000000000005;33.831031633918215;1300;2.5310000000000001;0.46000000000000002;1.395875;0.15200000000000002;44505707;545953
166;8.3919999999999995;27.583139626615008;1300;2.5594999999999999;0.46000000000000002;1.395875;0.08500000000000002;19924087;43939
167;8.4420000000000002;33.018896621946659;1300;2.6070000000000002;0.46000000000000002;1.4002857142857141;0.13600000000000001;42409464;599445
168;8.4930000000000003;32.130083247151923;1300;2.6070000000000002;0.46000000000000002;1.403;0.096000000000000002;25370002;48851
169;8.5429999999999993;29.728849645934286;1300;2.655125;0.46000000000000002;1.400625;0.17900000000000002;50660003;581243
170;8.593;45.144205785611874;1300;2.6840000000000002;0.46000000000000002;1.403;0.050000000000000003;18412599;24521
171;8.6440000000000001;28.161495204812006;1300;2.706;0.46000000000000002;1.400625;0.12000000000000002;34835850;617055
172;8.6950000000000003;38.652924466937129;1300;2.7610000000000001;0.46000000000000002;1.400625;0.11700000000000001;34832675;26173
173;8.7460000000000004;23.917854559006624;1300;2.7610000000000001;0.46000000000000002;1.39825;0.11600000000000002;29624459;614633
174;8.7959999999999994;21.998054883361995;1300;2.7610000000000001;0.46000000000000002;1.403;0.072999999999999995;14249853;19769
175;8.8469999999999995;36.66869582560858;1300;2.7610000000000001;0.46000000000000002;1.403;0.15000000000000002;50475183;548113
176;8.8970000000000002;25.190149147978577;1300;2.7610000000000001;0.46000000000000002;1.403;0.073999999999999996;18167881;29266
177;8.9489999999999998;35.624148984079049;1300;2.7610000000000001;0.46000000000000002;1.39825;0.14700000000000002;48276988;613489
178;8.9990000000000006;27.179562000304788;1300;2.7610000000000001;0.46000000000000002;1.403;0.088000000000000009;21265923;28666
179;9.0489999999999995;35.038644811554747;1300;2.8050000000000002;0.46000000000000002;1.403;0.13200000000000001;43656061;565558
180;9.0999999999999996;31.094941534649578;1300;2.7610000000000001;0.46000000000000002;1.403;0.093000000000000013;25517463;38402
181;9.1500000000000004;33.372177183828676;1300;2.7719999999999998;0.46000000000000002;1.3839999999999999;0.12200000000000001;40185685;557971
182;9.1999999999999993;32.586377369187417;1300;2.7610000000000001;0.46000000000000002;1.403;0.13300000000000001;40938184;179323
183;9.2509999999999994;31.067877106083436;1300;2.7610000000000001;0.46000000000000002;1.4105000000000001;0.11500000000000002;33645820;425255
184;9.3010000000000002;34.596651014841974;1300;2.7610000000000001;0.46000000000000002;1.423;0.019999999999999997;10030038;204627
185;9.3520000000000003;37.624538406113857;1300;2.7610000000000001;0.46000000000000002;1.423;0.14700000000000002;49439833;286680
186;9.4019999999999992;24.532730815206477;1300;2.7610000000000001;0.46000000000000002;1.423;0.07400000000000001;19141185;301954
187;9.4529999999999994;37.650878180199143;1300;2.7610000000000001;0.46000000000000002;1.4055;0.15700000000000003;48066158;274148
188;9.5030000000000001;22.252967215240698;1300;2.7610000000000001;0.46000000000000002;1.4179999999999999;0.079000000000000015;18271776;288261
189;9.5549999999999997;36.451229188255645;1300;2.7898749999999999;0.46000000000000002;1.403;0.17099999999999999;53513615;286476
190;9.6050000000000004;25.407668667902851;1300;2.8159999999999998;0.46000000000000002;1.4155;0.059999999999999998;15532517;297646
191;9.6549999999999994;38.69256560025444;1300;2.8380000000000001;0.46000000000000002;1.403;0.13200000000000001;42605662;207606
192;9.7050000000000001;27.260888093350079;1300;2.8380000000000001;0.46000000000000002;1.413;0.095000000000000015;24949104;377743
193;9.7560000000000002;36.138817234952306;1300;2.8380000000000001;0.46000000000000002;1.403;0.11800000000000001;37371618;119704
194;9.8059999999999992;25.812426948852814;1300;2.8380000000000001;0.46000000000000002;1.403;0.071000000000000008;20648497;451159
195;9.8559999999999999;32.271841534777224;1300;2.9045000000000001;0.46000000000000002;1.403;0.14100000000000001;40507859;93057
196;9.907;34.270709736824813;1300;2.8705714285714286;0.46000000000000002;1.403;0.067000000000000004;26218509;497123
197;9.9570000000000007;32.095088053819246;1300;2.8759999999999999;0.46000000000000002;1.39825;0.15400000000000003;42102900;91171
198;10.007;34.950861380966337;1300;2.8475000000000001;0.46000000000000002;1.403;0.059000000000000004;22563713;493166
199;10.058;37.14377713609074;1300;2.8380000000000001;0.46000000000000002;1.3911249999999999;0.11200000000000002;34099282;67717
200;10.108000000000001;28.00891627864906;1300;2.8159999999999998;0.46000000000000002;1.3948571428571428;0.17100000000000004;48078019;523982
201;10.157999999999999;53.255018607724516;1300;2.7706249999999999;0.46000000000000002;1.3911249999999999;0.048000000000000008;21692957;77728
202;10.209;26.403812341964311;1300;2.7898749999999999;0.46000000000000002;1.3839999999999999;0.11100000000000002;30388900;495410
203;10.259;28.305410939790669;1300;2.7898749999999999;0.46000000000000002;1.3839999999999999;0.085000000000000006;21795400;51668
204;10.308999999999999;44.511268128692429;1300;2.794;0.46000000000000002;1.39825;0.11100000000000002;43884583;538856
205;10.359999999999999;24.949982152073428;1300;2.7610000000000001;0.46000000000000002;1.3887499999999999;0.072000000000000008;17918088;51945
206;10.411;39.038469327505588;1300;2.7610000000000001;0.46000000000000002;1.3975714285714287;0.14300000000000002;49264523;521161
207;10.461;30.451137489281237;1300;2.7610000000000001;0.46000000000000002;1.3863749999999999;0.089999999999999997;25574222;66459
208;10.510999999999999;35.748694663695275;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.11700000000000002;41651608;525858
209;10.561999999999999;31.244678785539779;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.14400000000000002;38290686;30200
210;10.612;34.015760832416511;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.096000000000000002;33729462;543151
211;10.662000000000001;37.025607085198423;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.084000000000000005;25111583;32399
212;10.712;31.529795384594237;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.11400000000000002;35272374;538305
213;10.763;23.531598940517231;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.065000000000000016;14321559;36134
214;10.814;37.463293406288365;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.15500000000000003;49897779;533232
215;10.864000000000001;25.444852199883265;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.067000000000000004;16055047;34193
216;10.914;36.150120197362206;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.15300000000000002;48665948;471764
217;10.965999999999999;26.558288846595115;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.076000000000000012;19430327;105909
218;11.016;36.855633167247099;1300;2.827;0.46000000000000002;1.3839999999999999;0.13900000000000001;46665845;519804
219;11.066000000000001;27.546036588691194;1300;2.7802500000000001;0.46000000000000002;1.3839999999999999;0.109;26371182;36776
220;11.117000000000001;37.290389552231034;1300;2.8380000000000001;0.46000000000000002;1.3863749999999999;0.13400000000000001;44039477;327849
221;11.167;42.016370108938638;1300;2.8380000000000001;0.46000000000000002;1.3975714285714287;0.068000000000000005;24945880;239487
222;11.218;33.831725171664573;1300;2.8380000000000001;0.46000000000000002;1.3839999999999999;0.11600000000000002;37237338;266400
223;11.268000000000001;37.129991180300756;1300;2.7898749999999999;0.46000000000000002;1.3911249999999999;0.10400000000000001;34782714;298557
224;11.318;31.222485217938111;1300;2.8283749999999999;0.46000000000000002;1.3839999999999999;0.10900000000000001;33495563;273126
225;11.369;27.491441717776098;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.065000000000000002;18829978;305753
226;11.419;36.103032963220905;1300;2.8187500000000001;0.46000000000000002;1.3839999999999999;0.15000000000000002;49165094;269700
227;11.468999999999999;26.29323169105027;1300;2.7610000000000001;0.46000000000000002;1.3839999999999999;0.066000000000000017;19505633;307731
228;11.52;36.881285968982723;1300;2.7995000000000001;0.46000000000000002;1.3839999999999999;0.13900000000000001;47617931;232913
229;11.57;24.164853625458477;1300;2.7829999999999999;0.46000000000000002;1.3839999999999999;0.112;26456756;337300
