sample_id;timestamp;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
0;0.051999999999999998;1300;2.4541428571428572;0.46000000000000002;1.327;0.098999999999999991;15955978;110004
1;0.10299999999999999;1300;2.4156249999999999;0.46000000000000002;1.327;0.071000000000000008;16846874;199839
2;0.154;1300;2.3128571428571427;0.46000000000000002;1.327;0.097000000000000003;18289954;203356
3;0.20399999999999999;1300;2.3206250000000002;0.46000000000000002;1.327;0.13700000000000001;49139056;330139
4;0.255;1300;2.3118571428571428;0.46000000000000002;1.327;0.066000000000000003;17240929;20035
5;0.30599999999999999;1300;2.3010000000000002;0.46000000000000002;1.327;0.071000000000000008;12060780;35571
6;0.36699999999999999;1300;2.3016666666666663;0.46000000000000002;1.327;0.091999999999999998;20501830;3333
7;0.41699999999999998;1300;2.3017500000000002;0.46000000000000002;1.3069999999999999;0.124;19425687;3837
8;0.46800000000000003;1300;2.301625;0.46000000000000002;1.3069999999999999;0.10400000000000001;14994308;146620
9;0.52400000000000002;1300;2.3103333333333333;0.46000000000000002;1.3046249999999999;0.114;29630458;110192
10;0.57399999999999995;1300;2.3342857142857141;0.46000000000000002;1.3069999999999999;0.093000000000000013;30180351;157013
11;0.625;1300;2.3115000000000001;0.46000000000000002;1.2934285714285714;0.11800000000000001;23277179;143942
12;0.67500000000000004;1300;2.3879999999999999;0.46000000000000002;1.288;0.11700000000000001;27099727;153642
13;0.72599999999999998;1300;2.4540000000000002;0.46000000000000002;1.288;0.107;20483572;197142
14;0.77600000000000002;1300;2.5117500000000001;0.46000000000000002;1.288;0.15100000000000002;33398796;331819
15;0.82699999999999996;1300;2.5310000000000001;0.46000000000000002;1.288;0.10100000000000001;24809261;249804
16;0.877;1300;2.4980000000000002;0.46000000000000002;1.2852857142857141;0.057999999999999996;9043731;13029
17;0.92800000000000005;1300;2.2726250000000001;0.46000000000000002;1.2666249999999999;0.0040000000000000001;584600;861
18;0.97799999999999998;1300;2.0426250000000001;0.46000000000000002;1.25;0.0040000000000000001;414515;299
19;1.028;1300;1.8520000000000001;0.46000000000000002;1.2350000000000001;0.0030000000000000001;630085;729
20;1.079;1300;1.6988571428571428;0.46000000000000002;1.23;0.017000000000000001;2361181;184
21;1.129;1300;1.6879999999999999;0.46000000000000002;1.23;0.038000000000000006;8835689;102413
22;1.1799999999999999;1300;1.601375;0.46000000000000002;1.23;0.01;4152582;36435
23;1.23;1300;1.534;0.46000000000000002;1.23;0.02;2820976;960
24;1.2809999999999999;1300;1.4858750000000001;0.46000000000000002;1.23;0.0070000000000000001;645652;414
25;1.331;1300;1.534;0.46000000000000002;1.23;0.094;19980530;240
26;1.381;1300;1.5009999999999999;0.46000000000000002;1.23;0.017000000000000001;4215311;90
27;1.4319999999999999;1300;1.55325;0.46000000000000002;1.23;0.058999999999999997;3557513;187
28;1.4830000000000001;1300;1.6439999999999999;0.46000000000000002;1.23;0.028000000000000001;3219478;291
29;1.5329999999999999;1300;1.677;0.46000000000000002;1.23;0.094;16495181;2563
30;1.5840000000000001;1300;1.611;0.46000000000000002;1.23;0.029000000000000001;4378502;16388
31;1.6339999999999999;1300;1.512;0.46000000000000002;1.2204999999999999;0.001;310022;235
32;1.6839999999999999;1300;1.4027142857142858;0.46000000000000002;1.2110000000000001;0.023;3731544;25110
33;1.7350000000000001;1300;1.381;0.46000000000000002;1.249625;0.049999999999999996;8810496;32393
34;1.7849999999999999;1300;1.381;0.46000000000000002;1.3211428571428572;0.033000000000000002;7377731;27958
35;1.8360000000000001;1300;1.381;0.46000000000000002;1.3745000000000001;0.053000000000000005;6635797;155048
