sample_id;timestamp;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
0;0.050000000000000003;1300;1.764;0.46000000000000002;1.2110000000000001;0.097000000000000003;17847629;132983
1;0.10100000000000001;1300;1.764;0.46000000000000002;1.2228749999999999;0.081000000000000003;21430093;387154
2;0.154;1300;1.863;0.46000000000000002;1.2442857142857142;0.17599999999999999;52592468;739028
3;0.20399999999999999;1300;2.0058571428571428;0.46000000000000002;1.2635714285714286;0.094;26425280;283219
4;0.254;1300;2.0710000000000002;0.46000000000000002;1.2608571428571429;0.10200000000000001;24370708;197555
5;0.30499999999999999;1300;2.1961249999999999;0.46000000000000002;1.2689999999999999;0.17899999999999999;45406097;505518
6;0.35499999999999998;1300;2.2250000000000001;0.46000000000000002;1.2689999999999999;0.10000000000000001;12333664;5817
7;0.40999999999999998;1300;2.320875;0.46000000000000002;1.2737499999999999;0.14199999999999999;50706638;283866
8;0.46000000000000002;1300;2.302;0.46000000000000002;1.2689999999999999;0.067000000000000004;13530140;87181
9;0.51600000000000001;1300;2.2592222222222222;0.46000000000000002;1.2689999999999999;0.076999999999999999;24316386;322784
10;0.56599999999999995;1300;2.3345714285714285;0.46000000000000002;1.2744285714285712;0.14700000000000002;42404915;470887
11;0.61599999999999999;1300;2.3399999999999999;0.46000000000000002;1.2689999999999999;0.04200000000000001;16927930;75489
12;0.66600000000000004;1300;2.2827500000000001;0.46000000000000002;1.2689999999999999;0.07400000000000001;17661124;4865
13;0.71599999999999997;1300;2.2250000000000001;0.46000000000000002;1.258142857142857;0.059999999999999998;8971812;38780
14;0.76700000000000002;1300;2.1920000000000002;0.46000000000000002;1.25;0.08900000000000001;14692383;99815
15;0.81699999999999995;1300;2.1191249999999999;0.46000000000000002;1.25;0.037000000000000005;15159886;204738
16;0.86699999999999999;1300;2.0710000000000002;0.46000000000000002;1.25;0.075000000000000011;9981635;7896
17;0.91700000000000004;1300;2.0710000000000002;0.46000000000000002;1.25;0.091999999999999998;22613547;139617
18;0.96699999999999997;1300;2.0710000000000002;0.46000000000000002;1.25;0.086999999999999994;19750043;294645
19;1.018;1300;2.0710000000000002;0.46000000000000002;1.25;0.063;9966728;12593
20;1.0680000000000001;1300;2.0167142857142859;0.46000000000000002;1.25;0.064000000000000001;15028493;168822
21;1.1180000000000001;1300;1.9950000000000001;0.46000000000000002;1.25;0.063;8883000;4375
22;1.1679999999999999;1300;1.8794999999999999;0.46000000000000002;1.23;0.0040000000000000001;550127;1310
23;1.2190000000000001;1300;1.6987142857142858;0.46000000000000002;1.2204999999999999;0.0050000000000000001;430401;1049
24;1.2689999999999999;1300;1.5669999999999999;0.46000000000000002;1.2110000000000001;0.002;404061;848
25;1.319;1300;1.438625;0.46000000000000002;1.19675;0.0030000000000000001;453898;651
26;1.369;1300;1.3267142857142857;0.46000000000000002;1.1919999999999999;0.002;361003;460
27;1.4299999999999999;1300;1.2365555555555556;0.46000000000000002;1.1877777777777778;0.023;11724034;87084
28;1.48;1300;1.122125;0.46000000000000002;1.173;0.0040000000000000001;432053;2774
29;1.53;1300;1.03;0.46000000000000002;1.173;0.0040000000000000001;405169;812
30;1.5800000000000001;1300;0.93999999999999995;0.46000000000000002;1.173;0.0060000000000000001;377445;469
31;1.631;1300;0.91000000000000003;0.46000000000000002;1.153;0.0070000000000000001;433729;601
32;1.681;1300;0.84399999999999997;0.46000000000000002;1.153;0.0050000000000000001;387936;496
33;1.7310000000000001;1300;0.80549999999999999;0.46000000000000002;1.153;0.0050000000000000001;436901;566
34;1.7809999999999999;1300;0.76700000000000002;0.46000000000000002;1.153;0.0030000000000000001;361193;372
35;1.8320000000000001;1300;0.72850000000000004;0.46000000000000002;1.1421428571428571;0.0050000000000000001;422164;528
36;1.8819999999999999;1300;0.68999999999999995;0.46000000000000002;1.1339999999999999;0.0050000000000000001;403201;903
37;1.9319999999999999;1300;0.68999999999999995;0.46000000000000002;1.1339999999999999;0.017000000000000001;11066052;85390
38;1.982;1300;0.63571428571428568;0.46000000000000002;1.1339999999999999;0.002;393121;2265
39;2.0329999999999999;1300;0.61399999999999999;0.46000000000000002;1.1339999999999999;0.002;412176;810
40;2.0830000000000002;1300;0.55625000000000002;0.46000000000000002;1.1339999999999999;0.0050000000000000001;478974;3469
41;2.133;1300;0.53700000000000003;0.46000000000000002;1.1339999999999999;0.0050000000000000001;588909;1893
42;2.1829999999999998;1300;0.53700000000000003;0.46000000000000002;1.1339999999999999;0.0030000000000000001;436876;472
43;2.234;1300;0.48199999999999998;0.46000000000000002;1.1339999999999999;0.0060000000000000001;398897;974
44;2.2839999999999998;1300;0.46962500000000001;0.46000000000000002;1.1339999999999999;0.0080000000000000002;416789;541
45;2.3340000000000001;1300;0.46000000000000002;0.46000000000000002;1.1339999999999999;0.0040000000000000001;405423;535
46;2.3839999999999999;1300;0.46000000000000002;0.46000000000000002;1.1339999999999999;0.002;752033;6822
47;2.4350000000000001;1300;0.46000000000000002;0.46000000000000002;1.1339999999999999;0.019;10360943;79167
48;2.4849999999999999;1300;0.46000000000000002;0.46000000000000002;1.1339999999999999;0.0030000000000000001;385779;2088
49;2.5350000000000001;1300;0.47925000000000001;0.46000000000000002;1.1339999999999999;0.0040000000000000001;409147;547
50;2.585;1300;0.48199999999999998;0.46000000000000002;1.1339999999999999;0.0040000000000000001;397043;565
51;2.6360000000000001;1300;0.46000000000000002;0.46000000000000002;1.1339999999999999;0.0030000000000000001;489655;1922
52;2.6859999999999999;1300;0.46000000000000002;0.46000000000000002;1.1339999999999999;0.0060000000000000001;436470;652
53;2.7360000000000002;1300;0.46000000000000002;0.46000000000000002;1.115;0.0050000000000000001;359574;452
54;2.786;1300;0.46000000000000002;0.46000000000000002;1.115;0.0040000000000000001;439371;513
55;2.8370000000000002;1300;0.46000000000000002;0.46000000000000002;1.115;0.0030000000000000001;362251;545
56;2.887;1300;0.45050000000000001;0.46000000000000002;1.115;0.0060000000000000001;3188139;41024
57;2.9369999999999998;1300;0.46000000000000002;0.46000000000000002;1.1339999999999999;0.017000000000000001;7942878;42029
58;2.9870000000000001;1300;0.46000000000000002;0.46000000000000002;1.1339999999999999;0.0040000000000000001;426952;2168
59;3.0379999999999998;1300;0.44914285714285718;0.46000000000000002;1.1268750000000001;0.0060000000000000001;403270;1994
60;3.0880000000000001;1300;0.38400000000000001;0.46000000000000002;1.115;0.0030000000000000001;436713;1127
61;3.1379999999999999;1300;0.38400000000000001;0.46000000000000002;1.115;0.0040000000000000001;398366;452
62;3.1880000000000002;1300;0.38400000000000001;0.46000000000000002;1.115;0.0040000000000000001;390638;425
63;3.2389999999999999;1300;0.38400000000000001;0.46000000000000002;1.115;0.0030000000000000001;410613;755
64;3.2890000000000001;1300;0.38400000000000001;0.46000000000000002;1.115;0.002;417134;468
65;3.339;1300;0.38400000000000001;0.46000000000000002;1.115;0.002;392082;504
66;3.3889999999999998;1300;0.38400000000000001;0.46000000000000002;1.115;0.010999999999999999;7361146;71900
67;3.4399999999999999;1300;0.38400000000000001;0.46000000000000002;1.115;0.01;4396063;7428
68;3.4900000000000002;1300;0.40571428571428575;0.46000000000000002;1.115;0.0040000000000000001;457518;2483
69;3.54;1300;0.39485714285714285;0.46000000000000002;1.115;0.0030000000000000001;362033;480
70;3.5899999999999999;1300;0.38400000000000001;0.46000000000000002;1.115;0.0050000000000000001;433994;510
71;3.641;1300;0.38400000000000001;0.46000000000000002;1.115;0.0090000000000000011;363502;510
72;3.6909999999999998;1300;0.38400000000000001;0.46000000000000002;1.115;0.0030000000000000001;461698;521
73;3.7410000000000001;1300;0.38400000000000001;0.46000000000000002;1.115;0.0040000000000000001;360955;352
74;3.7909999999999999;1300;0.38400000000000001;0.46000000000000002;1.115;0.0040000000000000001;424354;791
75;3.8420000000000001;1300;0.38400000000000001;0.46000000000000002;1.115;0.0060000000000000001;387460;577
76;3.8919999999999999;1300;0.46000000000000002;0.46000000000000002;1.115;0.018000000000000002;8498100;70459
77;3.9420000000000002;1300;0.46000000000000002;0.46000000000000002;1.115;0.0070000000000000001;2945957;5884
78;3.992;1300;0.46000000000000002;0.46000000000000002;1.115;0.0050000000000000001;358281;737
79;4.0430000000000001;1300;0.45050000000000001;0.46000000000000002;1.115;0.0080000000000000002;637994;2386
