sample_id;timestamp;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
0;0.050000000000000003;1300;1.5083333333333333;0.46000000000000002;1.2110000000000001;0.044000000000000004;7756696;63966
1;0.10100000000000001;1300;1.51475;0.46000000000000002;1.2110000000000001;0.022000000000000002;5453167;4376
2;0.152;1300;1.6000000000000001;0.46000000000000002;1.2110000000000001;0.060999999999999999;22613452;614
3;0.20200000000000001;1300;1.677;0.46000000000000002;1.2110000000000001;0.060999999999999999;29786097;580
4;0.253;1300;1.7544999999999999;0.46000000000000002;1.2110000000000001;0.086000000000000007;63277289;477
5;0.30299999999999999;1300;1.8300000000000001;0.46000000000000002;1.2110000000000001;0.036000000000000004;28131580;254
6;0.35299999999999998;1300;1.863;0.46000000000000002;1.2110000000000001;0.067000000000000004;57277425;451
7;0.40400000000000003;1300;1.9179999999999999;0.46000000000000002;1.19675;0.060999999999999999;51655732;247
8;0.45400000000000001;1300;1.929;0.46000000000000002;1.1919999999999999;0.053999999999999999;46502785;174
9;0.505;1300;2.0139999999999998;0.46000000000000002;1.1919999999999999;0.0050000000000000001;2254033;237
10;0.55500000000000005;1300;2.1040000000000001;0.46000000000000002;1.2028571428571428;0.059999999999999998;52461233;190
11;0.60599999999999998;1300;2.1480000000000001;0.46000000000000002;1.1947142857142858;0.062;53072754;646
12;0.65600000000000003;1300;2.1480000000000001;0.46000000000000002;1.1919999999999999;0.059000000000000004;57839160;390
13;0.70699999999999996;1300;2.1480000000000001;0.46000000000000002;1.1919999999999999;0.058000000000000003;57925310;188
14;0.75700000000000001;1300;2.1576249999999999;0.46000000000000002;1.1919999999999999;0.059000000000000004;58175816;186
15;0.80700000000000005;1300;2.2250000000000001;0.46000000000000002;1.1919999999999999;0.062;57870003;179
16;0.85799999999999998;1300;2.2250000000000001;0.46000000000000002;1.1919999999999999;0.063;59517606;191
17;0.90800000000000003;1300;2.2250000000000001;0.46000000000000002;1.1784285714285714;0.059999999999999998;59900879;360
18;0.95799999999999996;1300;2.2250000000000001;0.46000000000000002;1.173;0.058000000000000003;60298545;190
19;1.0089999999999999;1300;2.2250000000000001;0.46000000000000002;1.173;0.0060000000000000001;2541235;175
20;1.0589999999999999;1300;2.2250000000000001;0.46000000000000002;1.173;0.057000000000000002;56789019;213
21;1.1100000000000001;1300;2.2250000000000001;0.46000000000000002;1.173;0.059999999999999998;59093551;263
22;1.1599999999999999;1300;2.2250000000000001;0.46000000000000002;1.173;0.057000000000000002;61809689;252
23;1.21;1300;2.2250000000000001;0.46000000000000002;1.173;0.059999999999999998;60318381;235
24;1.2609999999999999;1300;2.2250000000000001;0.46000000000000002;1.173;0.086000000000000007;74057208;6234
