sample_id;timestamp;ipc_sensed;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
50;4294969.8559999997;62.903393040575246;1300;0.76800000000000002;0.153;1.115;0.017999999999999999;7027560;510
51;4294969.9060000004;65.34764834869776;1300;0.71987500000000004;0.153;1.115;0.013000000000000001;8705277;2343
52;4294969.9570000004;45.508403746097812;1300;0.69099999999999995;0.153;1.1285714285714286;0.018000000000000002;9824844;439616
53;4294970.0070000002;61.865753992538053;1300;0.69099999999999995;0.153;1.1339999999999999;0.016;7491154;5295
54;4294970.057;55.877799939284408;1300;0.71025000000000005;0.153;1.1339999999999999;0.014;5916712;3602
55;4294970.1069999998;60.937885874191558;1300;0.76800000000000002;0.153;1.1339999999999999;0.014999999999999999;7485735;2825
56;4294970.1579999998;56.028510219791961;1300;0.76800000000000002;0.153;1.1339999999999999;0.016;6173987;3348
57;4294970.2079999996;57.967836525909668;1300;0.72950000000000004;0.153;1.1339999999999999;0.016;7239514;1909
58;4294970.2580000004;59.310822416698372;1300;0.69099999999999995;0.153;1.1339999999999999;0.013999999999999999;6558066;1675
59;4294970.3080000002;63.832309045147007;1300;0.71025000000000005;0.153;1.1339999999999999;0.0080000000000000002;7867992;574
60;4294970.358;57.781439071306337;1300;0.71299999999999997;0.153;1.1339999999999999;0.014999999999999999;6719013;1822
61;4294970.409;62.661181161574646;1300;0.76800000000000002;0.153;1.1339999999999999;0.014000000000000002;7483099;856
62;4294970.4589999998;60.671788512063372;1300;0.76800000000000002;0.153;1.1339999999999999;0.010999999999999999;6793025;607
63;4294970.5089999996;62.121315049487777;1300;0.76800000000000002;0.153;1.1339999999999999;0.014999999999999999;7488135;639
64;4294970.5590000004;62.449684507721521;1300;0.69099999999999995;0.153;1.1339999999999999;0.013000000000000001;7450619;863
65;4294970.6100000003;60.899045923037129;1300;0.69099999999999995;0.153;1.1339999999999999;0.014999999999999999;7407266;1910
66;4294970.6600000001;56.055333398286095;1300;0.76800000000000002;0.153;1.1339999999999999;0.019;8014596;20638
67;4294970.71;30.965156792694266;1300;0.83474999999999999;0.153;1.1339999999999999;0.063;20749876;305887
68;4294970.7599999998;29.683330977367724;1300;0.97528571428571431;0.153;1.153;0.083000000000000004;23004786;11550
69;4294970.8099999996;49.593537227888767;1300;1.102875;0.153;1.1679999999999999;0.024;11784253;3216
70;4294970.8600000003;38.021371099451329;1300;1.1895;0.153;1.1896249999999999;0.065000000000000002;21008347;2073
71;4294970.9110000003;43.751102352106898;1300;1.2829999999999999;0.153;1.2164285714285714;0.065000000000000002;27522772;5409
72;4294970.9610000001;30.811437543693973;1300;1.3714999999999999;0.153;1.2450000000000001;0.075999999999999998;23199693;451536
73;4294971.0109999999;34.507595443035839;1300;1.448375;0.153;1.25;0.108;36490811;12813
74;4294971.0609999998;38.357367507871182;1300;1.4690000000000001;0.153;1.257125;0.076000000000000012;36125184;481955
75;4294971.1109999996;30.692717600187486;1300;1.5349999999999999;0.153;1.2689999999999999;0.066000000000000003;22428617;178040
76;4294971.1619999995;23.086577446534186;1300;1.5680000000000001;0.153;1.2717142857142858;0.085000000000000006;22303412;328380
77;4294971.2120000003;36.707775513478559;1300;1.61175;0.153;1.288;0.058999999999999997;25151661;248477
78;4294971.2620000001;21.425399003736491;1300;1.659125;0.153;1.288;0.112;25768141;332767
79;4294971.3119999999;28.3144715912706;1300;1.6879999999999999;0.153;1.288;0.062;17052718;8056
80;4294971.3619999997;55.756855967150585;1300;1.7544999999999999;0.153;1.285625;0.02;12002605;2275
81;4294971.4129999997;26.903059737796355;1300;1.764;0.153;1.2689999999999999;0.112;26203714;1516
82;4294971.4630000005;44.924360648223256;1300;1.764;0.153;1.2689999999999999;0.053999999999999992;22047508;5237
83;4294971.5130000003;30.644820592236595;1300;1.764;0.153;1.2689999999999999;0.082000000000000003;23547612;1522
84;4294971.5630000001;28.929235254813825;1300;1.764;0.153;1.2689999999999999;0.053000000000000005;15181666;70704
85;4294971.6129999999;26.721100856715179;1300;1.764;0.153;1.2527142857142857;0.071999999999999995;17851883;4740
86;4294971.6629999997;45.008416290561613;1300;1.764;0.153;1.25;0.02;9046044;7433
87;4294971.7139999997;27.587046749993906;1300;1.8025;0.153;1.2475000000000001;0.056000000000000001;14337153;3816
88;4294971.7640000004;28.684066263309575;1300;1.841;0.18187500000000001;1.23;0.064000000000000001;16567749;5438
