sample_id;timestamp;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
0;0.052999999999999999;1300;1.7531428571428571;0.46000000000000002;1.2272857142857143;0.121;26010416;363977
1;0.106;1300;1.8281666666666667;0.46000000000000002;1.2433333333333332;0.16200000000000003;41436979;492580
2;0.157;1300;2.0165714285714285;0.46000000000000002;1.2527142857142857;0.184;51769480;453783
3;0.20799999999999999;1300;2.1865000000000001;0.46000000000000002;1.2689999999999999;0.129;38050598;289255
4;0.25900000000000001;1300;2.258;0.46000000000000002;1.2798571428571428;0.13799999999999998;33855090;343374
5;0.309;1300;2.2731249999999998;0.46000000000000002;1.288;0.05800000000000001;22039268;154546
6;0.35899999999999999;1300;2.1768749999999999;0.46000000000000002;1.288;0.083000000000000004;28160502;247082
7;0.41199999999999998;1300;2.1589999999999998;0.46000000000000002;1.288;0.115;36950042;389050
8;0.46300000000000002;1300;2.292125;0.46000000000000002;1.288;0.14400000000000002;36219786;183125
9;0.51300000000000001;1300;2.3769999999999998;0.46000000000000002;1.3022499999999999;0.093000000000000013;23235950;35190
10;0.56399999999999995;1300;2.3106249999999999;0.46000000000000002;1.3069999999999999;0.041000000000000009;7997936;116353
11;0.61399999999999999;1300;2.302;0.46000000000000002;1.2988571428571429;0.122;38248057;163039
12;0.66400000000000003;1300;2.3017142857142856;0.46000000000000002;1.288;0.109;28802941;250183
13;0.72099999999999997;1300;2.3014444444444444;0.46000000000000002;1.288;0.11100000000000002;29773310;255231
14;0.77200000000000002;1300;2.3017142857142856;0.46000000000000002;1.288;0.097000000000000017;30113952;351444
15;0.82199999999999995;1300;2.302;0.46000000000000002;1.288;0.090000000000000011;29291003;245408
16;0.873;1300;2.302;0.46000000000000002;1.288;0.079000000000000015;29595839;213232
17;0.92500000000000004;1300;2.302;0.46000000000000002;1.2951250000000001;0.13;34698461;427082
18;0.97599999999999998;1300;2.3581249999999998;0.46000000000000002;1.3069999999999999;0.11099999999999999;23639325;207876
19;1.026;1300;2.3552857142857144;0.46000000000000002;1.3069999999999999;0.061000000000000006;12055132;18172
20;1.077;1300;2.3010000000000002;0.46000000000000002;1.3069999999999999;0.065000000000000002;14171198;53450
