sample_id;timestamp;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
86;4.3789999999999996;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;421781;460
87;4.4290000000000003;1300;0.38400000000000001;0.153;1.115;0.0080000000000000002;443205;257
88;4.4800000000000004;1300;0.41657142857142854;0.153;1.115;0.0040000000000000001;439952;661
89;4.5300000000000002;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;420618;595
90;4.5800000000000001;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;715960;3399
91;4.6310000000000002;1300;0.43828571428571428;0.153;1.115;0.0050000000000000001;420063;665
92;4.681;1300;0.39350000000000002;0.153;1.115;0.0040000000000000001;449450;399
93;4.7309999999999999;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;400097;410
94;4.782;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;456490;325
95;4.8319999999999999;1300;0.38400000000000001;0.153;1.115;0.0070000000000000001;427948;610
96;4.8819999999999997;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;439926;480
97;4.9320000000000004;1300;0.38400000000000001;0.153;1.115;0.002;426794;376
98;4.9829999999999997;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;421674;237
99;5.0330000000000004;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;440923;249
100;5.0830000000000002;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;373264;233
101;5.1340000000000003;1300;0.38400000000000001;0.153;1.115;0.0070000000000000001;496785;339
102;5.1840000000000002;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;383876;225
103;5.234;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;469068;201
104;5.2850000000000001;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;404351;358
105;5.335;1300;0.38400000000000001;0.153;1.115;0.0050000000000000001;461467;179
106;5.3849999999999998;1300;0.38400000000000001;0.153;1.115;0.0080000000000000002;435850;313
107;5.4349999999999996;1300;0.38400000000000001;0.153;1.115;0.0060000000000000001;446578;544
108;5.4859999999999998;1300;0.38400000000000001;0.153;1.115;0.0070000000000000001;427870;215
109;5.5359999999999996;1300;0.38400000000000001;0.153;1.115;0.002;432705;155
110;5.5860000000000003;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;421777;209
111;5.6369999999999996;1300;0.38400000000000001;0.153;1.115;0.001;451817;324
112;5.6870000000000003;1300;0.38400000000000001;0.153;1.115;0.002;407071;296
113;5.7370000000000001;1300;0.38400000000000001;0.153;1.115;0.002;452207;314
114;5.7880000000000003;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;381993;204
115;5.8380000000000001;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;484990;281
116;5.8879999999999999;1300;0.38400000000000001;0.153;1.115;0.0030000000000000001;390646;793
117;5.9379999999999997;1300;0.38400000000000001;0.153;1.115;0.002;488101;362
118;5.9889999999999999;1300;0.38400000000000001;0.153;1.115;0.0040000000000000001;376422;188
119;6.0389999999999997;1300;0.39350000000000002;0.153;1.115;0.0030000000000000001;481183;343
120;6.0890000000000004;1300;0.40571428571428575;0.153;1.115;0.002;407712;600
121;6.1399999999999997;1300;0.43149999999999999;0.153;1.115;0.0030000000000000001;450485;380
122;6.1900000000000004;1300;0.42742857142857144;0.153;1.115;0.0030000000000000001;412401;256
123;6.2400000000000002;1300;0.40571428571428575;0.153;1.115;0.0040000000000000001;445069;343
124;6.2910000000000004;1300;0.46000000000000002;0.153;1.115;0.0050000000000000001;423418;295
125;6.3410000000000002;1300;0.46000000000000002;0.153;1.115;0.0060000000000000001;440541;315
126;6.391;1300;0.46000000000000002;0.153;1.115;0.0040000000000000001;424155;381
127;6.4409999999999998;1300;0.46000000000000002;0.153;1.115;0.002;432845;361
128;6.492;1300;0.46000000000000002;0.153;1.115;0.0060000000000000001;423713;286
