sample_id;timestamp;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
1087;55.213999999999999;1300;3.298;0.46000000000000002;1.365;0.15100000000000002;38786756;141084
1088;55.265000000000001;1300;3.298;0.46000000000000002;1.365;0.153;54699395;137139
1089;55.314999999999998;1300;3.298;0.46000000000000002;1.365;0.156;52722478;138958
1090;55.366;1300;3.298;0.46000000000000002;1.3531249999999999;0.157;55038603;137924
1091;55.417000000000002;1300;3.298;0.46000000000000002;1.3460000000000001;0.19800000000000001;63414545;248972
1092;55.466999999999999;1300;3.3264999999999998;0.46000000000000002;1.3460000000000001;0.10900000000000001;49991617;31650
1093;55.518000000000001;1300;3.3740000000000001;0.46000000000000002;1.3460000000000001;0.15400000000000003;57811847;141883
1094;55.567999999999998;1300;3.3645;0.46000000000000002;1.3460000000000001;0.157;56444912;140764
1095;55.619;1300;3.298;0.46000000000000002;1.3460000000000001;0.158;56202502;139271
1096;55.670000000000002;1300;3.3170000000000002;0.46000000000000002;1.3460000000000001;0.15799999999999997;34069973;182992
1097;55.719999999999999;1300;3.2869999999999999;0.46000000000000002;1.3460000000000001;0.159;21516796;146908
1098;55.771000000000001;1300;3.2210000000000001;0.46000000000000002;1.3365;0.15700000000000003;17316571;83349
1099;55.820999999999998;1300;3.1536249999999999;0.46000000000000002;1.327;0.153;15850312;61954
1100;55.871000000000002;1300;3.0964999999999998;0.46000000000000002;1.3069999999999999;0.17699999999999999;17494347;48826
1101;55.921999999999997;1300;3.0583749999999998;0.46000000000000002;1.2934285714285714;0.13;12903368;43689
1102;55.972000000000001;1300;2.9910000000000001;0.46000000000000002;1.288;0.155;15083000;41981
1103;56.023000000000003;1300;2.9910000000000001;0.46000000000000002;1.2689999999999999;0.15500000000000003;31335007;67409
1104;56.073;1300;3.0102500000000001;0.46000000000000002;1.2689999999999999;0.156;51021667;59300
1105;56.124000000000002;1300;3.1154999999999999;0.46000000000000002;1.2689999999999999;0.15300000000000002;54789323;42323
1106;56.173999999999999;1300;3.21;0.46000000000000002;1.2689999999999999;0.154;53788622;41993
1107;56.225000000000001;1300;3.2210000000000001;0.46000000000000002;1.2689999999999999;0.15700000000000003;54332791;53237
1108;56.276000000000003;1300;3.2787500000000001;0.46000000000000002;1.2689999999999999;0.15699999999999997;64168602;49763
1109;56.326000000000001;1300;3.2974999999999999;0.46000000000000002;1.2689999999999999;0.157;60748849;52235
1110;56.377000000000002;1300;3.3730000000000002;0.46000000000000002;1.2689999999999999;0.188;58487674;85120
1111;56.427;1300;3.29725;0.46000000000000002;1.2618750000000001;0.105;45923500;3075
1112;56.478000000000002;1300;3.2210000000000001;0.46000000000000002;1.257125;0.12;70647501;693
1113;56.529000000000003;1300;3.2210000000000001;0.46000000000000002;1.2689999999999999;0.087999999999999995;71061387;998
1114;56.579000000000001;1300;3.1659999999999999;0.46000000000000002;1.2689999999999999;0.10200000000000001;73036465;5149
1115;56.630000000000003;1300;3.1059999999999999;0.46000000000000002;1.2689999999999999;0.106;48531897;1003
1116;56.680999999999997;1300;3.0391249999999999;0.46000000000000002;1.2689999999999999;0.104;48736771;550
1117;56.731000000000002;1300;2.9910000000000001;0.46000000000000002;1.2689999999999999;0.10400000000000001;46275875;1080
1118;56.781999999999996;1300;2.9140000000000001;0.46000000000000002;1.2689999999999999;0.10400000000000001;42108955;265
1119;56.832000000000001;1300;2.8814285714285717;0.46000000000000002;1.2608571428571429;0.108;42269113;1124
1120;56.883000000000003;1300;2.8380000000000001;0.46000000000000002;1.25;0.106;40139127;643
1121;56.933999999999997;1300;2.8380000000000001;0.46000000000000002;1.25;0.10699999999999998;50600762;725
1122;56.984000000000002;1300;2.9140000000000001;0.46000000000000002;1.25;0.10400000000000001;71816216;539
1123;57.034999999999997;1300;2.895;0.46000000000000002;1.25;0.10500000000000001;78883212;455
1124;57.085000000000001;1300;2.8380000000000001;0.46000000000000002;1.25;0.151;79766871;118489
1125;57.136000000000003;1300;3.0166666666666666;0.46000000000000002;1.25;0.24099999999999999;136175772;209261
1126;57.186999999999998;1300;3.1536249999999999;0.46000000000000002;1.257125;0.158;113335115;59525
1127;57.237000000000002;1300;3.1728749999999999;0.46000000000000002;1.2689999999999999;0.14000000000000001;63830832;2341
1128;57.287999999999997;1300;3.0486249999999999;0.46000000000000002;1.2595000000000001;0.052999999999999999;41611193;1470
1129;57.338000000000001;1300;2.8951250000000002;0.46000000000000002;1.25;0.055000000000000007;41630027;218
1130;57.389000000000003;1300;2.7829999999999999;0.46000000000000002;1.25;0.055999999999999994;42762157;391
1131;57.439;1300;2.6647500000000002;0.46000000000000002;1.25;0.055;43955477;216
1132;57.488999999999997;1300;2.5744285714285717;0.46000000000000002;1.2350000000000001;0.053000000000000005;43699576;618
1133;57.539999999999999;1300;2.4925000000000002;0.46000000000000002;1.23;0.056999999999999995;43765221;808
1134;57.590000000000003;1300;2.4220000000000002;0.46000000000000002;1.23;0.054000000000000006;43866065;556
1135;57.640999999999998;1300;2.3494999999999999;0.46000000000000002;1.23;0.056000000000000001;44018782;203
1136;57.691000000000003;1300;2.302;0.46000000000000002;1.23;0.053000000000000005;43828032;1106
1137;57.741;1300;2.2346249999999999;0.46000000000000002;1.23;0.055;44071250;344
1138;57.792000000000002;1300;2.1920000000000002;0.46000000000000002;1.2137142857142857;0.052999999999999999;42557322;460
1139;57.841999999999999;1300;2.1480000000000001;0.46000000000000002;1.2110000000000001;0.052000000000000005;42689560;219
1140;57.893000000000001;1300;2.0819999999999999;0.46000000000000002;1.2110000000000001;0.055999999999999994;42728718;361
1141;57.942999999999998;1300;2.0710000000000002;0.46000000000000002;1.2110000000000001;0.054000000000000006;42481080;348
1142;57.993000000000002;1300;2.0139999999999998;0.46000000000000002;1.2110000000000001;0.053000000000000005;42663191;291
1143;58.043999999999997;1300;1.9950000000000001;0.46000000000000002;1.2110000000000001;0.055999999999999994;42943822;165
1144;58.094000000000001;1300;1.9950000000000001;0.46000000000000002;1.2110000000000001;0.053000000000000005;42474046;288
1145;58.145000000000003;1300;1.9179999999999999;0.46000000000000002;1.2110000000000001;0.053999999999999999;42808356;236
1146;58.195;1300;1.9179999999999999;0.46000000000000002;1.2110000000000001;0.053000000000000005;42850510;304
1147;58.244999999999997;1300;1.9179999999999999;0.46000000000000002;1.2192857142857143;0.051000000000000004;35540850;227
1148;58.295999999999999;1300;1.9179999999999999;0.46000000000000002;1.25;0.062;14987971;348
1149;58.345999999999997;1300;1.8959999999999999;0.46000000000000002;1.25;0.056000000000000001;6168826;237
1150;58.396999999999998;1300;1.82175;0.46000000000000002;1.25;0.054999999999999993;6322203;335
1151;58.447000000000003;1300;1.764;0.46000000000000002;1.25;0.052000000000000005;6115697;291
1152;58.497999999999998;1300;1.726;0.46000000000000002;1.2475000000000001;0.051999999999999998;6501519;275
1153;58.548000000000002;1300;1.6879999999999999;0.46000000000000002;1.23;0.053000000000000005;6302173;214
1154;58.598999999999997;1300;1.611;0.46000000000000002;1.23;0.051999999999999998;6504025;184
1155;58.649000000000001;1300;1.5669999999999999;0.46000000000000002;1.23;0.052000000000000005;6450048;1793
1156;58.698999999999998;1300;1.534;0.46000000000000002;1.23;0.055;6526052;270
1157;58.75;1300;1.4955000000000001;0.46000000000000002;1.23;0.054999999999999993;6359311;473
1158;58.799999999999997;1300;1.4570000000000001;0.46000000000000002;1.23;0.054000000000000006;6559481;207
1159;58.850999999999999;1300;1.4475;0.46000000000000002;1.23;0.054999999999999993;6427487;496
1160;58.901000000000003;1300;1.4577142857142857;0.46000000000000002;1.23;0.054000000000000006;6489833;474
1161;58.951000000000001;1300;1.381;0.46000000000000002;1.23;0.054000000000000006;5708953;290
1162;59.002000000000002;1300;1.381;0.46000000000000002;1.2110000000000001;0.054999999999999993;4505578;2561
1163;59.052;1300;1.381;0.46000000000000002;1.2110000000000001;0.066000000000000003;6476920;55857
1164;59.103000000000002;1300;1.4670000000000001;0.46000000000000002;1.2110000000000001;0.10299999999999999;17917631;94678
1165;59.152999999999999;1300;1.556;0.46000000000000002;1.2110000000000001;0.123;22602814;259354
1166;59.204000000000001;1300;1.611;0.46000000000000002;1.2181249999999999;0.099000000000000005;18591595;237644
1167;59.253999999999998;1300;1.7097142857142857;0.46000000000000002;1.23;0.161;41983957;574362
1168;59.305;1300;1.850625;0.46000000000000002;1.25;0.161;47648710;322921
1169;59.354999999999997;1300;2.0138750000000001;0.46000000000000002;1.25;0.10800000000000001;55257874;84771
1170;59.405999999999999;1300;2.1576249999999999;0.46000000000000002;1.257125;0.17000000000000001;72643622;541753
1171;59.456000000000003;1300;2.2923749999999998;0.46000000000000002;1.2689999999999999;0.091999999999999998;57758546;93789
1172;59.506999999999998;1300;2.3454285714285716;0.46000000000000002;1.2689999999999999;0.13200000000000001;65176730;267514
1173;59.557000000000002;1300;2.4068749999999999;0.46000000000000002;1.2785;0.126;62398661;292357
1174;59.607999999999997;1300;2.5310000000000001;0.46000000000000002;1.288;0.159;83182846;283845
1175;59.658999999999999;1300;2.5785;0.46000000000000002;1.288;0.10999999999999999;49828033;102300
1176;59.709000000000003;1300;2.6070000000000002;0.46000000000000002;1.2798571428571428;0.070000000000000007;40877273;52774
1177;59.759999999999998;1300;2.6070000000000002;0.46000000000000002;1.2689999999999999;0.125;37536184;9423
1178;59.811;1300;2.6070000000000002;0.46000000000000002;1.276125;0.127;38301328;60938
1179;59.860999999999997;1300;2.5975000000000001;0.46000000000000002;1.288;0.128;20809049;283710
1180;59.911999999999999;1300;2.5310000000000001;0.46000000000000002;1.288;0.091999999999999998;14379788;134267
1181;59.962000000000003;1300;2.4548571428571426;0.46000000000000002;1.288;0.125;23912982;203390
1182;60.012999999999998;1300;2.4546250000000001;0.46000000000000002;1.288;0.11699999999999999;19625338;81409
1183;60.063000000000002;1300;2.4550000000000001;0.46000000000000002;1.288;0.114;18815948;264859
1184;60.113999999999997;1300;2.4550000000000001;0.46000000000000002;1.285625;0.127;21823662;237466
1185;60.164000000000001;1300;2.4261249999999999;0.46000000000000002;1.2713749999999999;0.10400000000000001;24494856;150374
1186;60.215000000000003;1300;2.4548571428571426;0.46000000000000002;1.2744285714285712;0.10400000000000001;50999813;181053
1187;60.265000000000001;1300;2.4448750000000001;0.46000000000000002;1.2713749999999999;0.069000000000000006;44219167;12667
1188;60.316000000000003;1300;2.3399999999999999;0.46000000000000002;1.2689999999999999;0.055999999999999994;8496924;1382
1189;60.366;1300;2.2057500000000001;0.46000000000000002;1.2608571428571429;0.053000000000000005;4596293;150
1190;60.417000000000002;1300;2.1150000000000002;0.46000000000000002;1.25;0.054999999999999993;24837716;1630
1191;60.466999999999999;1300;2.0329999999999999;0.46000000000000002;1.2424999999999999;0.055;9741451;205
1192;60.518000000000001;1300;1.984;0.46000000000000002;1.2385714285714287;0.047000000000000007;20540467;56454
1193;60.567999999999998;1300;1.8740000000000001;0.46000000000000002;1.23;0.0040000000000000001;847646;943
1194;60.619;1300;1.9848749999999999;0.46000000000000002;1.23;0.189;136276785;220672
1195;60.668999999999997;1300;2.0710000000000002;0.46000000000000002;1.23;0.075000000000000011;27872205;12141
1196;60.719999999999999;1300;2.0167142857142859;0.46000000000000002;1.23;0.0040000000000000001;477792;444
1197;60.770000000000003;1300;1.9950000000000001;0.46000000000000002;1.23;0.052999999999999999;50040508;12748
1198;60.820999999999998;1300;2.0384285714285713;0.46000000000000002;1.23;0.051000000000000004;12519661;278
1199;60.871000000000002;1300;2.0710000000000002;0.46000000000000002;1.2133750000000001;0.056999999999999995;28984386;273
1200;60.921999999999997;1300;2.0710000000000002;0.46000000000000002;1.2110000000000001;0.051000000000000004;36849009;475
1201;60.972000000000001;1300;2.0710000000000002;0.46000000000000002;1.2110000000000001;0.055999999999999994;41234217;166
1202;61.021999999999998;1300;2.1040000000000001;0.46000000000000002;1.1974285714285713;0.053000000000000005;40760931;91
1203;61.073;1300;2.1480000000000001;0.46000000000000002;1.1919999999999999;0.055;39872844;290
1204;61.122999999999998;1300;2.1480000000000001;0.46000000000000002;1.1919999999999999;0.055999999999999994;33940031;80
1205;61.173999999999999;1300;2.1480000000000001;0.46000000000000002;1.1919999999999999;0.057000000000000002;29913202;497
1206;61.228999999999999;1300;2.214;0.46000000000000002;1.1919999999999999;0.113;76620493;603
1207;61.279000000000003;1300;2.1865000000000001;0.46000000000000002;1.1919999999999999;0.051000000000000004;36042760;1200
1208;61.329999999999998;1300;2.1480000000000001;0.46000000000000002;1.1919999999999999;0.027;16482831;382
1209;61.380000000000003;1300;2.1480000000000001;0.46000000000000002;1.173;0.028000000000000001;15175220;524
1210;61.43;1300;2.1480000000000001;0.46000000000000002;1.173;0.10300000000000001;74918782;681
1211;61.481000000000002;1300;2.1480000000000001;0.46000000000000002;1.173;0.055999999999999994;40698549;353
1212;61.530999999999999;1300;2.1480000000000001;0.46000000000000002;1.173;0.014;8623107;760
1213;61.588999999999999;1300;2.1480000000000001;0.46000000000000002;1.173;0.098999999999999991;76962925;446
1214;61.639000000000003;1300;2.1480000000000001;0.46000000000000002;1.173;0.052000000000000005;41340663;673
1215;61.697000000000003;1300;2.1699999999999999;0.46000000000000002;1.1615714285714287;0.126;38029609;243405
1216;61.747999999999998;1300;2.3235714285714284;0.46000000000000002;1.1892857142857143;0.21100000000000002;50587170;570848
1217;61.798000000000002;1300;2.5531428571428574;0.46000000000000002;1.2191428571428571;0.23699999999999999;61179462;545445
1218;61.848999999999997;1300;2.7417500000000001;0.46000000000000002;1.24;0.23699999999999999;57737409;630968
1219;61.899999999999999;1300;2.9047499999999999;0.46000000000000002;1.2642500000000001;0.23900000000000002;52628582;780625
1220;61.951000000000001;1300;2.9428749999999999;0.46000000000000002;1.276125;0.15800000000000003;39250791;606971
1221;62.002000000000002;1300;3.0583749999999998;0.46000000000000002;1.290375;0.23899999999999999;63688590;742557
1222;62.052999999999997;1300;3.1331428571428575;0.46000000000000002;1.3069999999999999;0.15000000000000002;38517105;331824
1223;62.103999999999999;1300;3.1440000000000001;0.46000000000000002;1.3069999999999999;0.13600000000000001;36568994;105020
1224;62.155000000000001;1300;3.058125;0.46000000000000002;1.3069999999999999;0.043999999999999997;22730605;204386
1225;62.204999999999998;1300;2.828125;0.46000000000000002;1.290375;0.040000000000000008;5557552;8864
1226;62.256;1300;2.6455000000000002;0.46000000000000002;1.285625;0.032000000000000001;6786438;6188
1227;62.305999999999997;1300;2.5091428571428573;0.46000000000000002;1.2689999999999999;0.019000000000000003;4777422;10160
