sample_id,timestamp,GPU_freq_set,power_cpu_w,power_gpu_w,power_mem_w,total_cpu_time_s,total_mem_access,total-llc-misses
163,3.27,1300,0.765,7.891285714285715,2.778142857142857,0.012,2627784,0.0516
164,3.32,1300,0.765,8.011285714285714,2.7477142857142858,0.017,6826845,0.04238
165,3.38,1300,0.841142857142857,7.7708571428571425,2.7642857142857142,0.0849999999999999,16588758,7.43624
166,3.42,1300,0.8409999999999999,7.6618571428571425,2.784,0.006,467146,0.08002
167,3.48,1300,0.7744999999999999,7.6985,2.79825,0.012,2662146,0.5076
168,3.53,1300,0.765,7.814714285714285,2.783857142857143,0.008,507468,0.07462
169,3.58,1300,0.765,7.978571428571427,2.7504285714285714,0.021,4359539,0.48218
170,3.63,1300,0.7975714285714286,7.836571428571427,2.734142857142857,0.0869999999999999,21204097,14.1097
171,3.68,1300,0.8519999999999999,7.672714285714285,2.7671428571428573,0.0109999999999999,3007725,0.09814
172,3.73,1300,0.8409999999999999,7.651,2.784,0.005,522814,0.09308
173,3.78,1300,0.7975714285714286,7.727285714285713,2.784,0.014,3077113,0.08974
174,3.83,1300,0.765,7.880285714285715,2.753285714285714,0.012,891522,0.02638
175,3.88,1300,0.7758571428571429,7.913285714285713,2.7205714285714286,0.064,16704915,9.43882
176,3.93,1300,0.8795,7.6985,2.74025,0.0449999999999999,7903828,4.75362
177,3.98,1300,0.8409999999999999,7.639999999999999,2.761285714285714,0.0099999999999999,3122276,0.1234
178,4.03,1300,0.8409999999999999,7.683571428571427,2.7697142857142856,0.002,429691,0.02902
179,4.08,1300,0.7758571428571429,7.8037142857142845,2.755857142857143,0.0129999999999999,3026965,0.04144
180,4.13,1300,0.765,7.966375,2.726,0.0139999999999999,1795739,0.03806
181,4.18,1300,0.8412857142857143,7.748999999999999,2.7151428571428573,0.0899999999999999,22217958,8.38878
182,4.23,1300,0.8506249999999999,7.602875,2.747375,0.003,481211,0.09748
183,4.28,1300,0.8084285714285715,7.618,2.772571428571428,0.008,2963571,0.91668
184,4.33,1300,0.765,7.738142857142857,2.7811428571428567,0.004,498510,0.10886
185,4.38,1300,0.765,7.918624999999999,2.742625,0.0149999999999999,3510464,0.15678
186,4.43,1300,0.7867142857142857,7.880285714285715,2.726,0.059,14143582,3.32304
187,4.48,1300,0.8629999999999999,7.683571428571427,2.755857142857143,0.0429999999999999,8751651,4.16496
188,4.53,1300,0.8315,7.651,2.784,0.003,500921,0.09938
189,4.58,1300,0.765,7.716285714285715,2.784,0.0109999999999999,2783910,0.11644
190,4.63,1300,0.765,7.869285714285714,2.761571428571429,0.004,429362,0.02328
191,4.68,1300,0.765,7.937875,2.723625,0.026,8440600,1.46488
192,4.74,1300,0.885,7.683571428571427,2.7395714285714283,0.0809999999999999,15006827,6.24298
193,4.79,1300,0.8409999999999999,7.574,2.774,0.007,531117,0.10118
194,4.84,1300,0.8084285714285715,7.596,2.784,0.011,2426546,0.03372
195,4.89,1300,0.765,7.727285714285713,2.778285714285714,0.005,503636,0.03762
196,4.94,1300,0.765,7.899375,2.74975,0.02,3812784,0.09502
197,4.99,1300,0.7755714285714285,7.792714285714284,2.7422857142857144,0.0889999999999999,19747656,7.36174
198,5.04,1300,0.8409999999999999,7.607,2.7668571428571425,0.0139999999999999,2470675,0.09772
199,5.09,1300,0.765,7.583624999999999,2.784,0.005,489818,0.05566
200,5.14,1300,0.765,7.689,2.784,0.016,2969832,0.02408
201,5.19,1300,0.716875,7.841875,2.761875,0.008,1012193,0.07932
202,5.24,1300,0.7429999999999999,7.891285714285715,2.7386666666666666,0.0279999999999999,8879494,0.04352
203,5.29,1300,0.7867142857142857,7.628999999999999,2.756875,0.063,15404589,8.63832
204,5.34,1300,0.765,7.574,2.7811428571428567,0.009,2555923,0.06004
205,5.39,1300,0.765,7.59325,2.784,0.005,491529,0.03446
206,5.44,1300,0.765,7.727285714285713,2.7698571428571426,0.0149999999999999,3067694,0.01548
207,5.49,1300,0.7209999999999999,7.869142857142857,2.731428571428572,0.012,1461638,0.01712
208,5.54,1300,0.7865714285714285,7.716285714285715,2.7368571428571427,0.095,22590052,7.70542
209,5.59,1300,0.8409999999999999,7.574,2.778285714285714,0.004,433697,0.08404
210,5.64,1300,0.8409999999999999,7.574,2.789428571428572,0.014,3113407,0.08138
211,5.69,1300,0.8409999999999999,7.694428571428571,2.7867142857142855,0.004,441810,0.03866
212,5.74,1300,0.7975714285714286,7.858428571428572,2.7587142857142855,0.0149999999999999,3748514,0.71378
213,5.79,1300,0.822,7.87075,2.73075,0.013,7661709,7.10722
214,5.84,1300,0.885,7.6618571428571425,2.7531428571428576,0.084,16458592,7.3695
215,5.89,1300,0.8315,7.651,2.784,0.006,511139,0.1302
216,5.94,1300,0.7758571428571429,7.727142857142858,2.7921428571428573,0.013,3103481,0.15638
217,5.99,1300,0.765,7.869285714285714,2.7698571428571426,0.002,433449,0.02652
218,6.05,1300,0.765,7.957,2.745,0.031,9712087,1.2805
219,6.09,1300,0.8409999999999999,7.73675,2.7545,0.063,14643147,7.37792
220,6.15,1300,0.830142857142857,7.651,2.784,0.008,3097188,0.20942
221,6.20,1300,0.7744999999999999,7.67,2.7867142857142855,0.006,500186,0.11286
222,6.25,1300,0.765,7.781857142857143,2.779,0.01,2955761,0.11984
223,6.30,1300,0.754,7.934999999999999,2.7477142857142858,0.009,1759356,0.51646
224,6.35,1300,0.7455,7.87075,2.733125,0.093,21104480,13.96906
225,6.40,1300,0.8084285714285715,7.694428571428571,2.774,0.01,2468316,0.20288
226,6.45,1300,0.765,7.6618571428571425,2.784,0.005,473248,0.05812
227,6.50,1300,0.765,7.76,2.784,0.008,3046546,0.19818
228,6.55,1300,0.7265,7.909,2.761571428571429,0.0109999999999999,998464,0.04352
229,6.60,1300,0.754,7.956714285714285,2.73075,0.039,10615700,0.1847
230,6.65,1300,0.8409999999999999,7.748999999999999,2.7585714285714285,0.068,12728904,7.39474
231,6.70,1300,0.830142857142857,7.651,2.784,0.007,3313531,0.24824
232,6.75,1300,0.765,7.727249999999999,2.784,0.004,518945,0.03542
233,6.80,1300,0.765,7.858428571428572,2.7698571428571426,0.013,3055107,0.11126
234,6.85,1300,0.765,8.011285714285714,2.7287142857142856,0.01,1468847,0.02636
235,6.90,1300,0.8304285714285714,7.814714285714285,2.731428571428572,0.095,22066384,6.03374
236,6.95,1300,0.8409999999999999,7.727,2.772571428571428,0.01,460964,0.04842
237,7.00,1300,0.8409999999999999,7.727,2.78875,0.008,3072421,0.23028
238,7.05,1300,0.7758571428571429,7.836571428571427,2.789428571428572,0.003,424828,0.04704
239,7.10,1300,0.74575,8.000428571428571,2.7587142857142855,0.014,4618752,0.66524
240,7.15,1300,0.7428571428571428,7.947125,2.747375,0.032,11723690,9.87886
241,7.20,1300,0.8409999999999999,7.76,2.775428571428572,0.0599999999999999,11755579,4.16876
242,7.25,1300,0.784,7.689,2.795875,0.007,498787,0.05056
243,7.30,1300,0.765,7.771,2.803,0.009,2891856,0.09138
244,7.35,1300,0.74575,7.902142857142856,2.783714285714286,0.007,482012,0.02006
245,7.41,1300,0.7099999999999999,8.004374999999998,2.747375,0.0299999999999999,8775378,1.34108
246,7.46,1300,0.830142857142857,7.814857142857144,2.767,0.0919999999999999,21365246,7.59912
247,7.51,1300,0.8409999999999999,7.727,2.800625,0.0109999999999999,1046820,0.13682
248,7.56,1300,0.7975714285714286,7.76,2.8057142857142856,0.014,3580486,1.58394
249,7.61,1300,0.765,7.891142857142856,2.7948571428571425,0.003,514518,0.11864
250,7.66,1300,0.74575,8.0235,2.7545,0.012,1498190,0.05672
251,7.71,1300,0.8668333333333333,7.842166666666667,2.764333333333333,0.123,24278923,9.40002
252,7.76,1300,0.975,7.736625,2.80775,0.0289999999999999,2098376,0.0923
253,7.81,1300,1.06,7.727,2.822,0.105,13613111,0.20504
254,7.86,1300,1.114428571428571,7.825714285714285,2.822,0.056,7875155,0.0939
255,7.91,1300,1.245428571428571,7.932142857142858,2.797428571428572,0.126,47216506,4.33498
