sample_id;timestamp;GPU_freq_set;power_cpu_w;power_gpu_w;power_mem_w;total_cpu_time_s;total_mem_access;total_llc_misses
0;0.050999999999999997;1300;1.6988571428571428;0.23000000000000001;1.3042857142857143;0.059000000000000011;8759074;59781
1;0.10100000000000001;1300;1.6879999999999999;0.23000000000000001;1.288;0.054000000000000006;8887090;6718
2;0.152;1300;1.6879999999999999;0.23000000000000001;1.288;0.055;16205254;3873
3;0.20300000000000001;1300;1.6879999999999999;0.23000000000000001;1.288;0.053999999999999999;15858681;4613
4;0.253;1300;1.6879999999999999;0.23000000000000001;1.3022499999999999;0.054000000000000006;18420233;1360
5;0.30399999999999999;1300;1.6879999999999999;0.23000000000000001;1.3145;0.054999999999999993;15091254;1998
6;0.35499999999999998;1300;1.6879999999999999;0.23000000000000001;1.3184285714285713;0.057999999999999996;13166820;1139
7;0.40500000000000003;1300;1.7205714285714286;0.23000000000000001;1.3069999999999999;0.054000000000000006;14862776;34579
8;0.45600000000000002;1300;1.6879999999999999;0.23000000000000001;1.3069999999999999;0.051000000000000004;11160705;22878
9;0.50700000000000001;1300;1.6879999999999999;0.23000000000000001;1.3069999999999999;0.054000000000000006;11314009;23633
10;0.55700000000000005;1300;1.6879999999999999;0.23000000000000001;1.3069999999999999;0.057000000000000009;11346032;24336
11;0.60799999999999998;1300;1.6879999999999999;0.23000000000000001;1.3069999999999999;0.070000000000000007;14480949;22705
12;0.65800000000000003;1300;1.6879999999999999;0.23000000000000001;1.3069999999999999;0.05800000000000001;11942194;28941
13;0.70899999999999996;1300;1.6879999999999999;0.23000000000000001;1.3069999999999999;0.059999999999999998;11740487;14205
14;0.75900000000000001;1300;1.6879999999999999;0.20799999999999999;1.288;0.059000000000000004;15028987;2467
15;0.81000000000000005;1300;1.6879999999999999;0.153;1.288;0.055999999999999994;9813573;1251
16;0.86099999999999999;1300;1.6879999999999999;0.153;1.288;0.058000000000000003;12556310;1556
17;0.91100000000000003;1300;1.6879999999999999;0.153;1.2717142857142858;0.055;16993076;956
18;0.96199999999999997;1300;1.6879999999999999;0.153;1.2689999999999999;0.057999999999999996;18965485;969
19;1.0129999999999999;1300;1.6879999999999999;0.153;1.2689999999999999;0.054999999999999993;15100015;742
20;1.0629999999999999;1300;1.6879999999999999;0.153;1.2689999999999999;0.052999999999999999;7224873;42961
21;1.1140000000000001;1300;1.6439999999999999;0.153;1.2689999999999999;0.058999999999999997;9407788;23390
22;1.1639999999999999;1300;1.63025;0.153;1.2689999999999999;0.056000000000000001;12882870;2089
23;1.2150000000000001;1300;1.611;0.153;1.2662857142857142;0.057000000000000002;9937379;3860
24;1.2649999999999999;1300;1.611;0.153;1.25;0.056000000000000001;9437293;1108
25;1.3160000000000001;1300;1.6112857142857142;0.153;1.25;0.059999999999999998;9434875;896
26;1.3660000000000001;1300;1.6120000000000001;0.153;1.2475000000000001;0.040999999999999995;4330403;60413
27;1.417;1300;1.6120000000000001;0.153;1.25;0.069000000000000006;15168220;37482
28;1.4670000000000001;1300;1.6120000000000001;0.153;1.25;0.0060000000000000001;1072444;3588
29;1.518;1300;1.6120000000000001;0.153;1.2350000000000001;0.055;5098825;3077
30;1.5680000000000001;1300;1.6120000000000001;0.153;1.23;0.054999999999999993;5439300;1214
31;1.619;1300;1.5831249999999999;0.153;1.23;0.092999999999999999;15389070;18815
32;1.669;1300;1.48;0.153;1.2191428571428571;0.0040000000000000001;578778;1662
33;1.72;1300;1.3525;0.153;1.2110000000000001;0.0060000000000000001;602943;2673
34;1.77;1300;1.2390000000000001;0.153;1.1947142857142858;0.002;458839;614
35;1.8200000000000001;1300;1.151;0.153;1.1919999999999999;0.0070000000000000001;814260;570
36;1.871;1300;1.085;0.153;1.1848749999999999;0.0040000000000000001;508444;1724
37;1.921;1300;1.0189999999999999;0.153;1.173;0.029000000000000001;6970285;32851
38;1.9710000000000001;1300;1.0740000000000001;0.153;1.173;0.0080000000000000002;717021;4087
39;2.0219999999999998;1300;1.0066250000000001;0.153;1.173;0.013000000000000001;3676886;9989
40;2.0720000000000001;1300;0.93185714285714294;0.153;1.173;0.0050000000000000001;411702;370
41;2.1230000000000002;1300;0.92100000000000004;0.153;1.173;0.0090000000000000011;3284986;7393
42;2.173;1300;0.85362499999999997;0.153;1.1655;0.0060000000000000001;458170;298
